,p_val,avg_log2FC,pct.1,pct.2,p_val_adj,pct.1_pct.2
Dhrs1,0,3.9030005597146,0.355,0.032,0,0.323
Ndufc2,0,1.79459790150986,0.498,0.176,0,0.322
Fads1,0,3.95666517431408,0.347,0.026,0,0.321
Slco1c1,0,6.27117627688525,0.322,0.003,0,0.319
Selenow,0,1.42078222683499,0.586,0.268,0,0.318
Lman1,0,1.51752559603765,0.594,0.277,0,0.317
Rbm47,0,4.91327948241654,0.329,0.013,0,0.316
Gpam,0,2.03233817469987,0.46,0.145,0,0.315
Aplp1,0,3.33066593159174,0.35,0.039,0,0.311
Pmp22,0,2.1338919733568,0.38,0.069,0,0.311
Cystm1,0,2.58236262840228,0.388,0.078,0,0.31
Aplp2,0,1.20280002280839,0.761,0.454,0,0.307
Otx2,0,1.30551554367376,0.712,0.405,0,0.307
Man2b1,0,1.91686822831145,0.39,0.084,0,0.306
Cst3,0,3.42878432221755,1,0.695,0,0.305
Dbp,0,2.15687453418848,0.4,0.095,0,0.305
Gabrb3,0,2.70368159519941,0.353,0.048,0,0.305
Amfr,0,1.90716181231309,0.453,0.149,0,0.304
Ankfn1,0,7.61038939591461,0.306,0.002,0,0.304
BC067074,0,6.80397876891026,0.307,0.003,0,0.304
Sostdc1,0,5.50388025142525,0.309,0.007,0,0.302
Itgb5,0,1.47139316662119,0.39,0.089,0,0.301
Cdr2,0,1.42550998193938,0.579,0.279,0,0.3
Ndufv3,0,1.48316746396308,0.536,0.237,0,0.299
Adh5,0,2.27129466627031,0.401,0.103,0,0.298
Ndufa3,0,1.71643642040536,0.472,0.175,0,0.297
Dkk3,0,0.527738929285626,0.367,0.07,0,0.297
Stxbp2,0,2.43594809903046,0.379,0.082,0,0.297
Tc2n,0,8.13702779862704,0.298,0.001,0,0.297
Sox9,0,2.13257153059772,0.335,0.039,0,0.296
Gip,0,9.17284215686349,0.297,0.001,0,0.296
Acadl,0,3.46912114197156,0.33,0.035,0,0.295
Olfml1,0,5.51908381557095,0.303,0.008,0,0.295
Map1lc3a,0,1.55896888056051,0.533,0.239,0,0.294
Olfm1,0,2.56655091284168,0.346,0.052,0,0.294
Sod1,0,1.94145532866575,0.425,0.132,0,0.293
Pdia3,0,1.94150387013596,0.435,0.144,0,0.291
Dnajc3,0,2.25744919908949,0.398,0.107,0,0.291
Azin2,0,4.15953037900732,0.311,0.02,0,0.291
Me1,0,1.58569562550595,0.477,0.188,0,0.289
Kcnq4,0,5.5215984266888,0.295,0.008,0,0.287
Vegfa,0,0.933883911531556,0.369,0.082,0,0.287
Fstl1,0,0.992299705066428,0.334,0.048,0,0.286
Ak2,0,2.80242938552982,0.346,0.06,0,0.286
Serinc1,0,1.47411138238558,0.515,0.23,0,0.285
Csf1r,0,0.272446236868742,0.337,0.052,0,0.285
Plce1,0,3.88856092889104,0.308,0.023,0,0.285
Trpm1,0,1.66557259714112,0.318,0.034,0,0.284
Sntb1,0,3.22976370479211,0.316,0.032,0,0.284
Nap1l5,0,3.2365209478158,0.315,0.032,0,0.283
Atp6v0c,0,1.16032393910224,0.608,0.325,0,0.283
H1f0,0,1.85365602861499,0.406,0.124,0,0.282
Tuba1c,0,2.68015062996139,0.324,0.042,0,0.282
Atox1,0,2.0647700090596,0.378,0.097,0,0.281
Cpz,0,5.86682264540281,0.286,0.005,0,0.281
Tmem256,0,2.47433289606511,0.358,0.077,0,0.281
Tspo,0,3.46937411224938,0.31,0.03,0,0.28
Elob,0,1.56508431174998,0.49,0.21,0,0.28
Gpr143,0,5.99280317127306,0.283,0.003,0,0.28
Nek6,0,3.79914716174545,0.303,0.025,0,0.278
Fam234a,0,2.93988095835941,0.322,0.045,0,0.277
Pon2,0,2.86594824620921,0.321,0.045,0,0.276
Prdx1,0,2.14386128421435,0.344,0.069,0,0.275
Thsd7a,0,3.28172539467412,0.302,0.028,0,0.274
Arl2,0,2.87556969299908,0.325,0.053,0,0.272
Atp2b2,0,4.43983003629724,0.285,0.014,0,0.271
Lhfpl2,0,2.80697164110346,0.313,0.044,0,0.269
Ephx1,0,3.98856318472093,0.288,0.019,0,0.269
Elovl1,0,3.11905054490773,0.316,0.048,0,0.268
Slc12a2,0,1.92419715674691,0.366,0.099,0,0.267
Tuba1b,0,1.75219016108547,0.407,0.14,0,0.267
Heph,0,4.88307532720654,0.277,0.011,0,0.266
Pdia4,0,1.775247269219,0.455,0.19,0,0.265
Rhoc,0,2.66280179960521,0.312,0.05,0,0.262
Pld3,0,2.08360763524978,0.348,0.086,0,0.262
Acsl6,0,1.16973401573079,0.644,0.382,0,0.262
Rtn4rl1,0,2.37314905920914,0.329,0.068,0,0.261
Atp5mpl,0,1.56568739820472,0.421,0.16,0,0.261
Mogat1,0,4.82961234267124,0.27,0.011,0,0.259
Phgdh,0,6.55423841997825,0.262,0.003,0,0.259
Npnt,0,3.97351994932066,0.277,0.019,0,0.258
Tgfbr3,0,4.52857638089888,0.27,0.012,0,0.258
