,p_val,avg_log2FC,pct.1,pct.2,p_val_adj,pct.1_pct.2
Scara5,0,5.49828379286687,0.374,0.015,0,0.359
Svil,0,2.27584429553723,0.457,0.098,0,0.359
Col12a1,0,8.68669798353451,0.36,0.002,0,0.358
Ctsh,0,1.94745030720044,0.425,0.067,0,0.358
Phlda1,0,4.21471903065796,0.381,0.024,0,0.357
Wnt2b,0,8.66775132651996,0.356,0.001,0,0.355
Bmpr2,2.57504078657355e-239,1.56354891361384,0.534,0.18,4.23491207759886e-235,0.354
Akt1,1.25164592024848e-283,1.75663742344428,0.495,0.141,2.05845688044065e-279,0.354
Cgnl1,0,5.05835212050392,0.365,0.012,0,0.353
Hspa8,3.99356651877298e-178,1.16621059244887,0.743,0.39,6.56781949677404e-174,0.353
Gpx8,0,2.99126463762857,0.401,0.049,0,0.352
Gas1,0,4.84776176230099,0.367,0.015,0,0.352
Eef1b2,0,2.03935167715593,0.463,0.112,0,0.351
Rgl1,0,3.05576685390304,0.401,0.05,0,0.351
Anxa3,0,2.5409815367847,0.395,0.044,0,0.351
Nucb1,3.33132892266007e-225,1.36151596283007,0.524,0.173,5.47870354620675e-221,0.351
Actg1,1.42709903016522e-172,1.04014465616192,0.644,0.293,2.34700706500972e-168,0.351
Ptn,0,3.57646831572333,0.385,0.034,0,0.351
Dag1,0,1.94982264512364,0.465,0.115,0,0.35
Rbp1,9.06617732636029e-136,-1.28850545860865,0.529,0.18,1.49102352309321e-131,0.349
Lama4,0,4.11922681696727,0.359,0.01,0,0.349
Arpc1b,0,2.31972283784942,0.407,0.059,0,0.348
Dact1,0,5.92365457513717,0.355,0.007,0,0.348
Pdzrn3,0,4.71059764048333,0.358,0.012,0,0.346
Vkorc1,0,4.17084395441591,0.368,0.022,0,0.346
Jup,0,3.26049979256948,0.377,0.031,0,0.346
Tln1,0,1.78611026400801,0.45,0.105,0,0.345
Mfap4,0,8.35561623591947,0.346,0.001,0,0.345
Ppp1r2,0,3.12292940238359,0.397,0.053,0,0.344
Shc1,0,3.37472383231376,0.38,0.037,0,0.343
Amotl1,0,3.65028237020548,0.374,0.031,0,0.343
Anxa1,0,4.00272404378779,0.365,0.022,0,0.343
Zcchc24,0,4.1518281993713,0.362,0.02,0,0.342
Jdp2,0,2.62191181139205,0.384,0.043,0,0.341
Slc12a4,0,2.62424047886346,0.4,0.06,0,0.34
Bag3,0,3.76200376637562,0.367,0.027,0,0.34
Irx1,0,10.1146464906637,0.339,0,0,0.339
Nisch,2.73419698074312e-130,0.878893332623176,0.68,0.341,4.49666035453014e-126,0.339
Emilin1,0,6.13149477463562,0.343,0.005,0,0.338
Lrp5,0,2.57785871429324,0.404,0.066,0,0.338
Pla2g4a,0,5.77632139330208,0.345,0.007,0,0.338
Mn1,0,6.1702066398167,0.342,0.005,0,0.337
Ahnak2,0,5.73083000914334,0.342,0.005,0,0.337
Rhoq,0,2.39849451141169,0.417,0.08,0,0.337
Mbtps1,1.60780734080055e-231,1.5998202474789,0.5,0.163,2.64419995268058e-227,0.337
Morf4l1,1.20347332357984e-176,1.24917378012209,0.568,0.231,1.97923222795941e-172,0.337
Twist1,0,8.94723378481183,0.337,0.001,0,0.336
Tnxb,0,9.19910745762211,0.337,0.001,0,0.336
Sh3d19,0,5.11183070981307,0.346,0.01,0,0.336
Sfr1,9.81226755415801e-279,1.86876967791827,0.463,0.129,1.61372552195683e-274,0.334
