"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Smad7",0.0553202037508856,0.421435878073102,0.076,0.058,1
"Camk1",0.0554539360745715,-0.59404899232411,0.006,0.012,1
"Vit",0.0554895872667994,2.52934562793981,0.003,0,1
"Tmprss11d",0.0554895872667994,2.39261979360131,0.003,0,1
"Clvs1",0.0554895872667994,2.1925607330147,0.003,0,1
"Filip1l",0.0554895872667994,2.13274115955432,0.003,0,1
"Il17f",0.0554895872667994,2.04312667059363,0.003,0,1
"Btla",0.0554895872667994,1.9824336361985,0.003,0,1
"Foxg1",0.0554895872667994,1.7305258496481,0.003,0,1
"Lrrc3c",0.0554895872667994,1.44775231624347,0.003,0,1
"Tctn3",0.0554952915521673,0.129803668618376,0.458,0.427,1
"Vbp1",0.0555853102809468,-0.0766050816429214,0.629,0.644,1
"Hes5",0.055607239122376,-0.550873920583986,0.012,0.021,1
"Ercc1",0.0556430051910651,-0.193296369557777,0.174,0.202,1
"Uggt1",0.0556860757560921,-0.150237297337823,0.357,0.393,1
"Zfp825",0.0558987004983325,0.482473999436385,0.048,0.034,1
"Wbp1l",0.0561030478804299,-0.19291672415905,0.21,0.239,1
"Zmiz1",0.0561245891786998,-0.603391330471393,0.013,0.022,1
"Srp54b",0.0561502764065478,0.057176178993057,0.767,0.758,1
"Hap1",0.0561824947128609,-0.245688432187213,0.078,0.097,1
"Zfr2",0.0561929303382353,0.287908556812889,0.124,0.102,1
"Atxn1",0.0564247456734537,-0.0936026826377152,0.49,0.533,1
"Iqce",0.0564678197363817,-0.155815920149097,0.223,0.254,1
"Cercam",0.0564690432926133,0.672938424559305,0.035,0.023,1
"Tm9sf3",0.056483780114889,0.117041083707726,0.476,0.455,1
"Ssrp1",0.0564897221472467,0.233951534695211,0.219,0.194,1
"Trim3",0.0565700303707374,0.138481163764001,0.428,0.399,1
"Glis2",0.0565739529386763,0.202025188917858,0.139,0.115,1
"Tmed9",0.0566114224290641,-0.144506870457301,0.372,0.401,1
"Otud4",0.0568100426835151,-0.105446351096232,0.499,0.537,1
"Atp5j2",0.0568766018377431,0.185661554031129,0.376,0.349,1
"Med9",0.0569106127541094,0.229326920185206,0.201,0.176,1
"Add1",0.0569141997230991,-0.062059542893678,0.718,0.745,1
"Zfp410",0.0569386606615856,0.202200442141534,0.291,0.265,1
"Ptprb",0.0571189851855426,1.98895096976723,0.005,0.001,1
"Prph",0.0571658605664512,2.16912872746937,0.005,0.001,1
"Mpst",0.0571658605664512,2.14267922464315,0.005,0.001,1
"Rnf141",0.0571766010879211,-0.206430138642691,0.169,0.196,1
"Swt1",0.0572004594783349,-0.215207138917461,0.163,0.19,1
"Sgtb",0.0572124363617762,-0.117003045620109,0.412,0.446,1
"Ranbp2",0.057293004940845,-0.0791012780879614,0.665,0.702,1
"Prrc2a",0.0573423104151952,0.0836679228069696,0.638,0.613,1
"Nwd1",0.0574332875444966,-1.2099311085475,0.004,0.009,1
"Otor",0.0574332875444966,-1.31666175354499,0.004,0.009,1
"Lclat1",0.0574681200594945,-0.136800892460888,0.363,0.398,1
"Taok2",0.057482151121373,-0.102697928904566,0.544,0.571,1
"Arhgef3",0.0576644909649141,-1.15834109303344,0.004,0.009,1
